Datetime,Volume,Open,High,Low,Close,SMA2,SMA3,SMA4,SMA5,SMA6,SMA7,SMA8,SMA9,SMA10,BBANDS+σ,BBANDS-σ,Rate
2021-01-11 19:09,47.0,0.88898,0.88914,0.88891,0.88914,-0.11247455275118615,-0.14246990347425337,-0.20808787007151786,-0.19121426741665948,-0.14434464276796427,-0.1783583803039183,-0.15043756974694913,-0.1424699034740313,-0.06298419098905551,1000.5094534517514,999.3645821331957,0.1799815518909863
2021-01-11 19:24,54.0,0.8891,0.88915,0.88885,0.88898,0.08998672701854556,0.04499437571031933,0.028121722063821096,-0.02249794706334721,-0.00937408309737183,0.030532118585998393,0.0014061048856139479,0.026246965196235136,0.033745971577725235,1000.3512750145877,999.716218067371,-0.13496794511304577
2021-01-11 19:39,36.0,0.88895,0.88908,0.88881,0.88899,-0.0056243760458794725,0.05249265104071474,0.025309300747923567,0.013498373446224418,-0.02812219657023897,-0.01767671695184442,0.01687293833827178,-0.008749043073400185,0.013498373446002377,1000.3279479909044,999.6990489381947,0.0449969064626008
2021-01-11 19:54,57.0,0.88896,0.88952,0.88896,0.88952,-0.2979578664649636,-0.4010457227133542,-0.4076062186861746,-0.45653013160835215,-0.4853982375456212,-0.5349419201537603,-0.5369504996000771,-0.514767079268959,-0.5442617628545986,999.9169132508633,998.9948593905607,0.6299496040316831
2021-01-11 20:09,60.0,0.88948,0.88956,0.88919,0.88931,0.11806209517696362,-0.041231317065682074,-0.12369905161073205,-0.13719441932613458,-0.18367985777072168,-0.2136716100411933,-0.26147282448240405,-0.267409082506154,-0.25078764884234905,1000.206729274266,999.2917583172369,-0.19112290326932982
2021-01-11 20:24,59.0,0.88928,0.88979,0.88928,0.88975,-0.24729104033236024,-0.2510383446156262,-0.4018790004863112,-0.4946432486496224,-0.5265036625564036,-0.581391630204026,-0.6197480592332573,-0.6720749379150808,-0.68582096016036,999.9532071719461,998.6756211506156,0.5285174523210704
2021-01-11 20:39,44.0,0.88971,0.88989,0.88956,0.88982,-0.03933457144104212,-0.21729601422303912,-0.24727158413485542,-0.3844212764940338,-0.4777387871427516,-0.5186984479061615,-0.5775307000046727,-0.6207925734243016,-0.6756456973266508,1000.1017252635121,998.5474397361501,0.1236357914377207
2021-01-11 20:54,70.0,0.88978,0.89013,0.88964,0.89003,-0.11798051088026627,-0.1835312542026225,-0.3399339549490543,-0.38657853756869104,-0.5169701171550205,-0.6117234333913659,-0.660308064716844,-0.7230834389891732,-0.7710577247813564,1000.1007726276612,998.3577063000149,0.280968329249896
2021-01-11 21:09,33.0,0.89,0.8902,0.8899,0.8901,-0.039322197666683385,-0.1310800058059082,-0.196626452508882,-0.3348498993587895,-0.38767203431793146,-0.5105063273985284,-0.6040471340413959,-0.6568210348931642,-0.7215275117219256,1000.2315936399186,998.3258718134007,0.11235955056178537
2021-01-11 21:24,12.0,0.89013,0.89013,0.88993,0.89011,-0.0056172990342034605,-0.03370426752558523,-0.10673407776410763,-0.1662854090629703,-0.288395455837304,-0.3419102542973852,-0.45650844876875885,-0.5468984253785351,-0.6012300110593669,1000.3570557082826,998.440845674692,-0.022468628177929068
2021-01-11 21:39,16.0,0.89008,0.89026,0.89004,0.89014,-0.016851423805384454,-0.026213448624459734,-0.05055512335108934,-0.11234818962700618,-0.16665433962435153,-0.27607815113080814,-0.3286539963147868,-0.4357317584423332,-0.5225262295016279,1000.443554457356,998.5116660697516,0.06740967104087274
2021-01-11 21:54,34.0,0.8901,0.89046,0.89007,0.89036,-0.12355316452222496,-0.17597427076977207,-0.2049942791307615,-0.23813428639661885,-0.2995491807259593,-0.3546546046384799,-0.4577848070114496,-0.5117841531024067,-0.6145470324687881,1000.2964282588302,998.4748552669341,0.2921020110100415
2021-01-11 22:09,5.0,0.89048,0.89072,0.89048,0.89052,-0.08983918791427212,-0.20214952395275515,-0.26673367923477365,-0.30773274215951724,-0.34817182069302294,-0.41075933289995253,-0.4675328042570089,-0.5666210442886561,-0.6223020207725171,1000.1663325889174,998.5894505490244,0.044919593926791145
2021-01-11 22:39,2.0,0.89044,0.89044,0.89038,0.89038,0.07861502786443901,0.04492362983643997,-0.03369404682626635,-0.08760688326121974,-0.12542248205035944,-0.1636674345568901,-0.22184000933389067,-0.2758254030218041,-0.3684499084610393,1000.3870201203247,998.876215801417,-0.0673824176812138
2021-01-11 22:54,36.0,0.89044,0.89048,0.89032,0.89037,0.005615627167222611,0.059898397361151504,0.0421164351029209,-0.017970218855207477,-0.06364597862507725,-0.09787742384784222,-0.13338041447728793,-0.18720561971085767,-0.2381316115238866,1000.2977879843438,999.2260054947719,-0.07861282062802041
2021-01-11 23:09,37.0,0.89032,0.89038,0.89,0.89002,0.19660546682686417,0.2658762792230983,0.33982225657259457,0.34824613489825806,0.31267816590979697,0.28245776962705965,0.2583877740787799,0.23092944209552804,0.18537190994577718,1000.6428629707749,999.7279152139853,-0.33695749842749456
2021-01-11 23:24,22.0,0.88999,0.8901,0.88982,0.89002,0.0,0.13107460598063017,0.19941383633006565,0.27186704296348596,0.29021353366409114,0.2680158418220988,0.24715491121499242,0.229681318181802,0.20783889751701254,1000.5999527103581,999.8157682846758,0.03370824391294904
2021-01-11 23:39,33.0,0.88999,0.88999,0.88974,0.88976,0.14609614275981378,0.19479011426826612,0.317450955791524,0.3932871552545323,0.4700537464717986,0.4992074583498862,0.4901805971185303,0.4794151227436042,0.46967928959826444,1000.954272025949,999.9853071864235,-0.25842986999848594
2021-01-11 23:54,22.0,0.88972,0.88996,0.88969,0.88969,0.039338771455323586,0.1498537056005544,0.20510659292953218,0.31691411330957325,0.39331809264551826,0.4703582113257256,0.5056662822726314,0.5056662822724095,0.5022960202293077,1001.0885401928158,999.9163041911836,-0.03371847322750359
2021-01-12 00:09,57.0,0.88966,0.89033,0.88966,0.89033,-0.35948190058742957,-0.45311819108605045,-0.4268991459443169,-0.4111680488235076,-0.33513790114838643,-0.27922920084346925,-0.21763962194157987,-0.18971045498803962,-0.19208206343930329,1000.4071247696635,999.2087479966148,0.753096688622562
2021-01-12 00:24,28.0,0.8903,0.89054,0.8903,0.89038,-0.02807829351539129,-0.27707365468938755,-0.3819323576829586,-0.3864265478184055,-0.3894226857969342,-0.3353865762870672,-0.2934571022585012,-0.2433714065589837,-0.22127832691523042,1000.3956262266287,999.1618660800275,0.08985735145453104
2021-01-12 00:39,31.0,0.89041,0.89068,0.89041,0.89041,-0.0168463138865097,-0.04118037942701074,-0.23306587024317849,-0.33248639470918157,-0.35008729138197264,-0.3626595501044495,-0.32293710168034945,-0.29079472655909794,-0.24935443165734433,1000.3756411273141,999.1257121818359,0.0
2021-01-12 00:54,49.0,0.89038,0.89038,0.88996,0.8901,0.17412257711716095,0.22092455141999678,0.2302846834355065,0.09212023719662757,0.013107055621868226,-0.0016049573919611,-0.01263910919589602,0.02246913302893837,0.051678251219663934,1000.6263162715867,999.4770429015404,-0.3144724724274433
2021-01-12 01:09,56.0,0.89007,0.89034,0.88996,0.89024,-0.07863357320628038,0.0112328628634467,0.047738795784052004,0.05840950908516885,-0.054293949326993156,-0.12356981991333074,-0.13901712109513553,-0.15103185365448007,-0.12132295962002988,1000.4318007895703,999.3255680098549,0.1909962137809425
2021-01-12 01:24,81.0,0.8902,0.89118,0.8902,0.89108,-0.4714492661995722,-0.6810536387155446,-0.6988346025094365,-0.7162415364773514,-0.7372051279610371,-0.8548660923066802,-0.9332921397438337,-0.9618426201548069,-0.9846835913905917,999.8549467446942,998.1766553561276,0.9885419006964637
2021-01-12 01:39,59.0,0.89111,0.89131,0.89098,0.89118,-0.05610696232771198,-0.38907303840592095,-0.594894031002392,-0.6487887073436469,-0.6903345028874747,-0.7280319885895062,-0.8461466106458236,-0.9292875279193817,-0.9666017966186857,1000.082730500168,997.9849999246625,0.07855371390739022
2021-01-12 01:54,47.0,0.89121,0.89124,0.89068,0.89079,0.21888285645329855,0.2544234143125431,0.03648380330025617,-0.12573899744145733,-0.17588931742266936,-0.2165246834561473,-0.25402029351727756,-0.3630395809155538,-0.4424018675487732,1000.6244462695572,998.4909456858986,-0.47126939778500687
2021-01-12 02:09,39.0,0.89082,0.89108,0.89079,0.89104,-0.14029535000059243,-0.04115126269499257,-0.019640164136285995,-0.19529649774186,-0.33861301813520467,-0.3912726996093206,-0.43497966805136973,-0.4752131532641203,-0.5792663237791067,1000.4504317566968,998.3913710804372,0.24696347185751222
2021-01-12 02:24,33.0,0.89101,0.89108,0.89086,0.89086,0.10102087212045187,0.04115788351760393,0.12066263443620759,0.14591576196761605,0.005612538410881923,-0.11706869620442661,-0.165584056036946,-0.20706232275674588,-0.24586009337405837,1000.5894539626017,998.9188862928819,-0.16834827891940998
2021-01-12 02:39,30.0,0.89082,0.89094,0.89068,0.89094,-0.0448974094271876,0.007482705596789765,-0.03647899161229241,0.02469271598732821,0.04676599140552598,-0.07215753435975816,-0.1810049991787932,-0.22700201530597153,-0.26716927577545857,1000.5545318899765,998.9112009315381,0.1347073482858591
2021-01-12 02:54,16.0,0.89091,0.89108,0.89091,0.89101,-0.039282036610445575,-0.082306990154686,-0.053311709368262496,-0.09203462753192479,-0.04489388209383272,-0.02725675947724471,-0.13188151447167884,-0.23072610855569978,-0.27500666643545735,1000.5316206819306,998.9184416069328,0.11224478342367802
2021-01-12 03:09,16.0,0.89104,0.89111,0.89098,0.89108,-0.03927895069605517,-0.07855944428845962,-0.12064739970374175,-0.10549553168829175,-0.1421597054452712,-0.10581620376571417,-0.09258856593966007,-0.18705644295648105,-0.27835269261453016,1000.5055034155168,998.9378686722871,0.04489136290169799
2021-01-12 03:24,9.0,0.89112,0.89116,0.89104,0.89104,0.022445429550283745,0.0037409399109238984,-0.025251710454098405,-0.060605176373577714,-0.050504058573179834,-0.08337314940459915,-0.053309914394327494,-0.04239829709135228,-0.1279485693391027,1000.4392917843859,999.3048274470742,-0.08977466558933588
2021-01-12 03:39,25.0,0.89108,0.89115,0.89092,0.89115,-0.06171990945966674,-0.06733099921764152,-0.0897756730972351,-0.11895450228725316,-0.15337165160862906,-0.14909616489732538,-0.18096234138920825,-0.15711271747529995,-0.14925649531933707,1000.1119133748704,999.589595910884,0.07855635857612615
2021-01-12 03:54,19.0,0.89112,0.89124,0.89108,0.89116,-0.005610680491414695,-0.048626943451016535,-0.05891371527022918,-0.08079683639866775,-0.10847873546882413,-0.14107809337075833,-0.14027645707135897,-0.17082816162489117,-0.1514994237502998,1000.1245202632194,999.5725038401963,0.04488733279460564
2021-01-12 04:09,20.0,0.89119,0.89129,0.89115,0.89129,-0.07293066260745551,-0.10098233378796172,-0.1458666444843996,-0.16382093286623256,-0.1888826660889625,-0.21800636472548268,-0.25107214248065224,-0.25434537995314077,-0.2850208118151499,1000.029363480774,999.4006761247414,0.11220951761127143
2021-01-12 04:24,15.0,0.89126,0.89136,0.89122,0.89132,-0.016829114368203658,-0.07105818733597181,-0.10097893475818845,-0.14361754672030957,-0.16456349570011303,-0.19074654890697068,-0.22020330323827214,-0.253089911229782,-0.25919976985476073,1000.0487340238935,999.4329336151135,0.06732042277219777
2021-01-12 04:39,20.0,0.89136,0.89161,0.89136,0.89161,-0.16264038284390775,-0.22807788397762174,-0.29725932729829746,-0.34101438648358134,-0.3907553687437545,-0.4198744925429899,-0.45153248365439436,-0.48488354708085263,-0.5205423630351244,999.9419398009617,999.0172463903097,0.28047029258657835
2021-01-12 04:54,37.0,0.89158,0.89162,0.89136,0.89136,0.1402253142641915,0.07852859847274198,0.03926507007885703,-0.01346266466526192,-0.050485927058630135,-0.09456302672807741,-0.1220120204392473,-0.1520887902273804,-0.18400543989967794,1000.2439999668953,999.3880230092308,-0.24675295542744113
2021-01-12 05:09,22.0,0.89139,0.89152,0.89136,0.89141,-0.028045849356421623,0.056089339113695166,0.016827132067956153,-0.013461909526913892,-0.05796228900315918,-0.09135222941830497,-0.13182233173554891,-0.15831354966420794,-0.1873611975956106,1000.2152687802115,999.4100439266233,0.02243686826195044
2021-01-12 05:24,11.0,0.89144,0.89144,0.8913,0.8913,0.0617057142490267,0.06357552494006556,0.1346257406446923,0.11218937578399091,0.09162226577071221,0.05609626119933253,0.028048523948148225,-0.007479739256078297,-0.0314152808440957,1000.3321822819653,999.604988143256,-0.15704926859915305
2021-01-12 05:39,34.0,0.89126,0.89126,0.89098,0.89116,0.07854622168638727,0.1458666444840441,0.16550091413904294,0.23337641926997113,0.22440141018273205,0.21318253554811784,0.18653720384327588,0.16456595765916737,0.13464688873797584,1000.4805933690009,999.7887185390734,-0.11220070462053723
2021-01-12 05:54,48.0,0.89112,0.89112,0.8906,0.89068,0.26942074702711627,0.41158577092925713,0.513520615948129,0.5634555462560008,0.6434958507062313,0.654181654936263,0.6579884451072291,0.6447425337499975,0.6330236517758598,1001.1487257358484,1000.117722371215,-0.4937606607415342
2021-01-12 06:09,61.0,0.89072,0.89078,0.89047,0.8907,-0.01122718775808495,0.1646509403788128,0.29186264702088704,0.3928721812846347,0.4508545266118172,0.5323447667314168,0.5527830803944392,0.5649390034851358,0.5600766519805968,1001.1929056649385,999.9275613834498,-0.022453745284611304
2021-01-12 06:24,22.0,0.89067,0.89084,0.89067,0.89076,-0.033679672636716125,-0.05239109202968379,0.07296873293025942,0.1796057658279133,0.27126710903016893,0.32871818644749606,0.4068730738426791,0.4314983910705448,0.447831811286851,1001.1468905313687,999.7489736744775,0.10104752601977668
2021-01-12 06:39,32.0,0.89072,0.89082,0.89064,0.89068,0.044908498940971486,0.03742388916963033,0.028068048177674575,0.13022909111750752,0.2245223296887839,0.309506916262225,0.3662261002981322,0.4415126744699694,0.4691942628858073,1001.2288461467789,999.7097625566832,-0.04490749056934725
2021-01-12 06:54,41.0,0.89071,0.89071,0.89032,0.89036,0.1796864476331918,0.26951756519225983,0.29758813460608974,0.3099389355274308,0.40799139666687306,0.500474819881416,0.5852660495917743,0.6449741828473391,0.7207968147917727,1001.60466546386,999.8374478386237,-0.3929449540253971
2021-01-12 07:09,88.0,0.8904,0.8907,0.8903,0.89045,-0.050537522717580025,0.052406585273603194,0.12633263399291222,0.1572115171903041,0.17405414250719672,0.2630747355955562,0.3494812905180379,0.43040130907588786,0.48952023504420494,1001.3142330410052,999.6650470982497,0.056154537286606576
2021-01-12 07:24,99.0,0.89042,0.89042,0.88982,0.89004,0.2303002057603198,0.2733585863783508,0.38474014367365184,0.4695315666507947,0.5148255837869414,0.5439688194504165,0.6331979867792079,0.7200578853264982,0.8018895372061602,1001.7190238657034,999.885398407452,-0.4267648974640461
2021-01-12 07:39,117.0,0.89,0.89022,0.88963,0.89003,0.005617772384723089,0.1610302946398923,0.2134531675004413,0.3167930682514747,0.40065528268270484,0.4509264528724153,0.4858206462609608,0.5728502827148139,0.65818811954175,1001.5482283721768,999.768581173568,0.03370786516851067
2021-01-12 07:54,93.0,0.89006,0.8904,0.88976,0.88989,0.07865831394331926,0.10862175854289435,0.2387650521106402,0.2966218834316267,0.39510186558301186,0.4782753930216379,0.5322275110308493,0.571692499936673,0.6571686379517584,1001.5068118755779,999.8079573655637,-0.19099835966115036
2021-01-12 08:09,189.0,0.88992,0.89055,0.88966,0.8902,-0.17413333602038927,-0.1797510452871661,-0.179751045286944,-0.08762459830305434,-0.04306241148254649,0.04011859055958711,0.11373201800210817,0.16349545837313828,0.2010581957920756,1000.8908842339881,999.5112725847036,0.31463502337282784
2021-01-12 08:24,118.0,0.89024,0.89061,0.8901,0.89041,-0.1179301574051264,-0.27331969401112616,-0.3117027560384933,-0.3324863947096258,-0.2695750839086879,-0.2390837807479815,-0.17128408349464047,-0.10857011300067558,-0.0651406532942795,1000.5880875834519,999.2816353531721,0.19095974119338996
2021-01-12 08:39,97.0,0.89038,0.89044,0.88966,0.89004,0.20783422767482976,0.198473254507965,0.10673107991078494,0.08313887454950857,0.06928287545475373,0.12518717907082047,0.15447550681117794,0.21719511321491816,0.27635388301376623,1000.9033422707507,999.6494418737813,-0.3818594308047081
2021-01-12 08:54,130.0,0.89,0.89062,0.88997,0.89046,-0.23586097789480742,-0.17595450685493536,-0.20497125560495846,-0.29202655402822825,-0.323855114171594,-0.34498555815378007,-0.3032600478133789,-0.28204133215607935,-0.22912132074147448,1000.3095027693523,999.2323070817351,0.5168539325842876
2021-01-12 09:09,132.0,0.8905,0.89094,0.8903,0.89072,-0.14595999599260856,-0.351837230254049,-0.35090132874425906,-0.39751028828642304,-0.48661619295894004,-0.5278022773099191,-0.5572888114445015,-0.529050366953064,-0.5165695406226988,1000.0383122549199,998.9288154619829,0.2470522178551353
2021-01-12 09:24,198.0,0.89068,0.89085,0.88906,0.88914,0.8881045174441581,1.0866023018491684,1.0678777789028888,1.1397780353030258,1.1483907401292706,1.104791502707885,1.0917514841943166,1.0828574253088719,1.121803455851356,1002.0514939987437,1000.19337182666,-1.7290160326941053
2021-01-12 09:39,172.0,0.8891,0.89037,0.8891,0.88987,-0.41025641601062385,0.04494937577282787,0.19944744696132327,0.19776214222860627,0.26592109042060685,0.28090045634452865,0.2486009188563011,0.2409549819114219,0.23596168541152496,1001.1480504724146,999.3239285807051,0.8660443144753666
2021-01-12 09:54,172.0,0.8899,0.89014,0.88952,0.8899,-0.01685596855839267,-0.2959571895182479,0.008427877734181632,0.1325903779530982,0.1367101363334504,0.19903947467985725,0.21629304702162136,0.19101445588081956,0.18652041722272317,1001.106519429732,999.2665561967424,0.0
2021-01-12 10:09,175.0,0.88994,0.89057,0.88972,0.89034,-0.24712714817481882,-0.34075186666713325,-0.5926458721254462,-0.3886911156627835,-0.3014284172459074,-0.3065109529442811,-0.2583616515819475,-0.24712714817481882,-0.2729666947035886,1000.6640391257818,998.7901019888484,0.4494685034946929
2021-01-12 10:24,114.0,0.8903,0.89067,0.89023,0.89034,0.0,-0.16474464617196716,-0.2555530138974078,-0.4740885960396056,-0.3238987704245904,-0.25836165158128116,-0.2681919455991447,-0.2296515048522225,-0.2224116849440223,1000.7134904227386,998.8417356706639,0.04492867572732787
2021-01-12 10:39,148.0,0.8903,0.89034,0.88972,0.88994,0.2247090027880285,0.2996007841989766,0.21347475180380399,0.1550546121178738,-0.020600851939055722,0.1075456086719206,0.1671321323840454,0.16104657838917832,0.19774658839210252,1001.1423025739257,999.2532297091495,-0.40435808154557673
2021-01-12 10:54,122.0,0.88997,0.89027,0.88976,0.8902,-0.14604526305683785,-0.044934732309117584,0.005616699571360471,-0.06290919060416579,-0.11421306740918748,-0.2680334785038142,-0.16149360555543305,-0.11109231845497992,-0.11795797901108113,1000.8036422612538,998.9604556942617,0.25843567760705694
2021-01-12 11:09,125.0,0.89017,0.89026,0.8898,0.89013,0.03931932629633811,-0.04493826606476819,0.025276887236996858,0.06740361285902526,0.013106613878798403,-0.030493603166074777,-0.16571986359028953,-0.0736498822247958,-0.029209643228995726,1000.8917414553871,999.04984011135,-0.04493523708958963
2021-01-12 11:24,104.0,0.8901,0.89036,0.88959,0.88969,0.2472465735228174,0.355865891013315,0.3371392641841351,0.4157887403627096,0.4682182881705721,0.4350488936749268,0.40595789411639827,0.2921939289404552,0.37871190085555134,1001.2961691213255,999.4613981211963,-0.46062240197733006
2021-01-12 11:39,108.0,0.88972,0.88972,0.88918,0.88946,0.1292835724537272,0.3372264282582826,0.46084763057591094,0.4765801419231202,0.5619808849620793,0.6229769507348228,0.6069257151899138,0.5906958706277987,0.49568357295601434,1001.3213325284061,999.6702803603122,-0.29222676797186414
2021-01-12 11:54,85.0,0.8895,0.88986,0.88935,0.8898,-0.19107242264917187,-0.1685914190961804,-0.033716010050578595,0.06293351076630894,0.07866626963020186,0.1541158569006495,0.21069931179260193,0.19977525350489256,0.1876650151281213,1000.7972228371078,999.5781424135097,0.3372681281619764
2021-01-12 12:09,108.0,0.88976,0.89017,0.88973,0.89002,-0.12360036646394879,-0.29217094455462916,-0.3118393631158125,-0.22473930335553047,-0.1535663924839137,-0.1444694682341667,-0.08146216157354992,-0.03245922310396139,-0.042696581246725436,1000.5630160469603,999.3515926135183,0.29221363064201356
2021-01-12 12:24,131.0,0.89,0.89016,0.88938,0.88948,0.3035020790707041,0.3222337571486083,0.23606513259012443,0.23606513258968045,0.3184874496033386,0.38859459314858713,0.4046489725423187,0.4670802201514796,0.5170224120742871,1001.2117220848278,999.82259009757,-0.5842696629213089
2021-01-12 12:39,148.0,0.88944,0.89036,0.88944,0.89012,-0.35956672597384237,-0.27715459785899377,-0.2977569931688641,-0.3865394430724449,-0.40264849611669606,-0.34351188262838583,-0.2893286892388265,-0.27965183528994497,-0.2269614478652881,1000.4171652532816,999.1289633585899,0.7645259938838077
2021-01-12 12:54,157.0,0.89016,0.89038,0.88973,0.88976,0.20228128405198836,0.029970179673527136,0.09552681641671987,0.08541264426986943,0.014985202113333294,0.0016055681105069588,0.053383757582705776,0.1023944058583567,0.11238354267202573,1000.678816905638,999.5459628102395,-0.44935741889093644
2021-01-12 13:09,152.0,0.88972,0.88972,0.88891,0.8891,0.3710929855407676,0.6296521380078178,0.5790697378624263,0.6701162160279908,0.6895983363130752,0.6489209507930719,0.6507273829555342,0.7070819672637053,0.7600305277496241,1001.5183726966978,1000.0022661515753,-0.6968484467022815
2021-01-12 13:24,146.0,0.88906,0.89002,0.88902,0.88966,-0.31477651127806866,-0.17236534000530704,2.2204460492503128e-13,-0.0404657154283049,0.033720178720436096,0.0513826757002127,0.016860231491191598,0.01873357299846889,0.06968711611648107,1000.7589872252538,999.380391863386,0.6748700875082053
2021-01-12 13:39,135.0,0.8897,0.89028,0.88948,0.89003,-0.20787976758620652,-0.4869935363571579,-0.4410936384058123,-0.3326283740193376,-0.3802092695118208,-0.32749041500265524,-0.31886030887782446,-0.35460771893123594,-0.35735517101285713,1000.3045823532915,998.9808349921907,0.37091154321674885
2021-01-12 13:54,159.0,0.89,0.89064,0.88964,0.8902,-0.0954887197653832,-0.26589320612282596,-0.5084419734266732,-0.5056321914519464,-0.43632673511752806,-0.4895764459025562,-0.45365264890252316,-0.45318437701544007,-0.4910214524463235,1000.2471653981715,998.7710327595454,0.22471910112357074
2021-01-12 14:09,210.0,0.89024,0.89078,0.88996,0.89,0.11235323870037313,0.08613861206048015,-0.030899353784399126,-0.22699205288187077,-0.23410979856392444,-0.1813968687523005,-0.2317684292615137,-0.20351633850747888,-0.20563911980281738,1000.5101079515446,999.0786560933989,-0.2695902228612711
2021-01-12 14:24,153.0,0.89004,0.89039,0.88962,0.89039,-0.21902914017530403,-0.21715689296393023,-0.2639641248767628,-0.375186895775747,-0.5542178742306911,-0.5761575268090714,-0.5420442502602604,-0.5954220088847597,-0.5774418140687582,1000.2349825434302,998.6104672033096,0.3932407532245309
2021-01-12 14:39,257.0,0.89035,0.89042,0.8896,0.8901,0.16288977734162033,0.07115052270540566,0.08144820530597381,0.049431426263851656,-0.04119472183801427,-0.19582381697461468,-0.21910050902122225,-0.1922565557295817,-0.24269881196709323,1000.5787518760638,998.9359093979502,-0.28078845397874147
2021-01-12 14:54,219.0,0.89006,0.8905,0.8897,0.88994,0.08988966050241735,0.2284537250699683,0.18819722562968366,0.20898101607108133,0.191005871202858,0.11878104974729391,-0.014045989378618132,-0.034959272451499636,-0.011236775719731371,1000.7525953054925,999.2249312693326,-0.13482237152552523
2021-01-12 15:09,172.0,0.88997,0.89011,0.88949,0.88992,0.011236901986400509,0.07491029495666876,0.1882014547627624,0.1685402730970769,0.192882631517457,0.18298526056682404,0.1235989776566987,0.007491282020320113,-0.01123702825578564,1000.7392711796998,999.2382548900589,-0.0561816690450178
2021-01-12 15:24,198.0,0.88996,0.88996,0.88909,0.88965,0.15173355616701836,0.20979833212332594,0.28377921044144955,0.3933357733400904,0.3933357733405343,0.42543798679121025,0.42563862238385286,0.37960284508621644,0.2798461875730045,1001.0452517493804,999.5145189469603,-0.34833026203416045
2021-01-12 15:39,159.0,0.88962,0.88962,0.88908,0.88932,0.18551780602516396,0.3485201980244495,0.43563127172371646,0.5238586241142865,0.6369880424167925,0.6551817400135647,0.6969189720379596,0.7081556214940619,0.6755689902128326,1001.3318815931055,1000.0197128835729,-0.3372226343831827
2021-01-12 15:54,188.0,0.88929,0.88976,0.88916,0.88956,-0.13490725146942498,-0.05620914299411399,0.059016199963943784,0.1326410521501425,0.21169274656756015,0.3147128271457985,0.33718852529727766,0.3796412435888018,0.39449926922334083,1001.0736575130679,999.7154966755195,0.3036129946361619
2021-01-12 16:09,89.0,0.88953,0.88964,0.88926,0.88944,0.06745590073036022,-1.1102230246251565e-13,0.059024161979348067,0.1551417695342268,0.22296189036671915,0.29709306698987886,0.39342862307237536,0.4196516952566405,0.4631055581246971,1001.2039433091937,999.7224823069241,-0.10117702606998583
2021-01-12 16:24,148.0,0.88941,0.89012,0.8892,0.89006,-0.3483517938823781,-0.41953537073740493,-0.5225732072586335,-0.5102081062947621,-0.45138229568472055,-0.4061546124273817,-0.3497566838830323,-0.26968110373131926,-0.24945249800976108,1000.4630567028698,999.0381005224857,0.730821555862795
